Time,Conductivity_in (mS),Conductivity_in @25*C (microS),Temperature_in,Conductivity_out (mS),Conductivity_out @25*C (microS),Temperature_out
14:42:28,656.90,669.62,24.00,24.84,24.72,25.25
14:42:29,648.00,657.37,24.25,26.15,26.15,25.00
14:42:30,637.80,640.84,24.75,24.83,25.07,24.50
14:42:31,630.40,639.51,24.25,25.70,25.70,25.00
14:42:32,620.10,629.06,24.25,26.13,26.13,25.00
14:42:33,612.10,620.95,24.25,25.71,25.83,24.75
14:42:34,604.60,610.40,24.50,25.71,25.83,24.75
14:42:35,599.30,607.96,24.25,23.95,23.95,25.00
14:42:36,594.60,600.30,24.50,23.93,24.16,24.50
14:42:37,587.80,599.18,24.00,26.13,26.13,25.00
14:42:38,576.50,582.03,24.50,23.93,24.16,24.50
14:42:39,570.50,587.24,23.50,23.94,24.05,24.75
14:42:40,565.20,570.62,24.50,24.81,24.93,24.75
14:42:41,557.10,562.44,24.50,24.79,24.79,25.00
14:42:42,550.70,564.10,23.75,23.54,24.00,24.00
14:42:43,546.70,554.60,24.25,23.92,23.92,25.00
14:42:44,540.10,550.56,24.00,23.91,24.26,24.25
14:42:45,533.50,546.48,23.75,22.65,22.65,25.00
14:42:46,527.00,534.62,24.25,22.65,22.65,25.00
14:42:47,523.10,528.12,24.50,23.91,23.91,25.00
14:42:48,518.60,528.64,24.00,20.94,20.84,25.25
14:42:49,512.70,517.62,24.50,21.38,21.38,25.00
14:42:50,508.20,515.55,24.25,21.76,21.76,25.00
14:42:51,504.50,511.79,24.25,21.76,21.66,25.25
14:42:52,498.60,505.81,24.25,21.37,21.37,25.00
14:42:53,493.50,498.23,24.50,24.32,24.21,25.25
14:42:54,486.20,557.73,18.25,20.93,21.13,24.50
14:42:55,483.90,490.90,24.25,20.04,19.95,25.25
14:42:56,476.80,481.37,24.50,23.06,23.06,25.00
14:42:56,470.20,481.64,23.75,23.06,23.17,24.75
14:42:57,465.70,472.43,24.25,21.37,21.47,24.75
14:42:58,464.60,471.32,24.25,20.04,20.04,25.00
14:42:59,460.40,464.82,24.50,22.61,22.50,25.25
14:43:00,452.50,461.26,24.00,22.16,22.16,25.00
14:43:01,448.80,457.49,24.00,20.46,20.46,25.00
14:43:02,447.00,453.46,24.25,19.58,19.86,24.25
14:43:03,441.30,449.85,24.00,20.02,20.21,24.50
14:43:04,437.60,441.80,24.50,19.20,19.02,25.50
14:43:05,433.30,437.46,24.50,19.57,19.39,25.50
14:43:06,429.00,433.11,24.50,20.47,20.57,24.75
14:43:07,425.30,433.54,24.00,20.90,20.90,25.00
14:43:08,422.30,428.40,24.25,19.57,19.48,25.25
14:43:09,418.40,424.45,24.25,18.74,18.74,25.00
14:43:10,414.20,420.19,24.25,20.45,20.35,25.25
14:43:11,410.50,414.44,24.50,19.18,19.09,25.25
14:43:12,410.40,414.34,24.50,19.56,19.56,25.00
14:43:13,403.90,409.74,24.25,20.44,20.44,25.00
14:43:14,400.80,408.56,24.00,19.57,19.57,25.00
14:43:15,398.00,403.75,24.25,20.46,20.36,25.25
14:43:16,394.30,401.94,24.00,20.03,20.03,25.00
14:43:17,391.20,398.78,24.00,22.17,22.17,25.00
14:43:18,387.00,392.59,24.25,21.37,21.17,25.50
14:43:19,382.50,388.03,24.25,23.92,24.03,24.75
14:43:20,377.40,381.02,24.50,25.26,25.26,25.00
14:43:21,371.50,375.06,24.50,29.19,29.05,25.25
14:43:22,370.00,375.35,24.25,33.99,33.83,25.25
14:43:23,365.70,369.21,24.50,37.08,36.90,25.25
14:43:24,362.80,368.04,24.25,41.00,40.81,25.25
14:43:25,358.30,361.74,24.50,42.76,42.56,25.25
14:43:26,354.60,363.23,23.75,44.56,44.56,25.00
14:43:27,348.70,353.74,24.25,47.20,46.98,25.25
14:43:28,345.70,350.70,24.25,49.76,49.52,25.25
14:43:29,338.50,343.39,24.25,51.59,51.35,25.25
14:43:30,334.90,341.39,24.00,52.45,52.70,24.75
14:43:31,330.40,333.57,24.50,55.51,55.51,25.00
14:43:32,325.30,330.00,24.25,56.80,56.27,25.50
14:43:33,319.50,324.12,24.25,57.25,57.25,25.00
14:43:34,314.30,320.39,24.00,57.25,56.98,25.25
14:43:35,309.10,315.09,24.00,57.27,57.27,25.00
14:43:36,304.10,311.50,23.75,57.69,57.15,25.50
14:43:37,298.20,303.98,24.00,57.23,56.96,25.25
14:43:38,295.30,299.57,24.25,57.66,58.21,24.50
14:43:39,289.50,293.69,24.25,56.80,56.80,25.00
14:43:39,286.50,290.64,24.25,56.81,56.81,25.00
14:43:40,283.60,287.70,24.25,56.37,56.10,25.25
14:43:41,280.00,284.05,24.25,54.59,54.85,24.75
14:43:42,277.00,281.00,24.25,55.03,55.03,25.00
14:43:43,273.40,277.35,24.25,55.05,54.53,25.50
14:43:45,269.00,272.89,24.25,54.59,54.33,25.25
14:43:45,266.70,270.56,24.25,53.77,53.26,25.50
14:43:46,265.30,269.14,24.25,54.17,54.43,24.75
14:43:47,259.50,263.25,24.25,53.78,53.27,25.50
14:43:48,258.70,262.44,24.25,53.78,53.53,25.25
14:43:49,255.00,258.69,24.25,52.85,52.85,25.00
14:43:50,252.90,255.33,24.50,52.86,52.36,25.50
14:43:51,250.60,254.22,24.25,53.25,53.00,25.25
14:43:52,245.60,249.15,24.25,53.23,52.73,25.50
14:43:53,243.40,249.32,23.75,50.70,50.22,25.50
14:43:54,244.00,247.53,24.25,52.33,52.08,25.25
14:43:55,237.60,241.03,24.25,49.43,48.74,25.75
14:43:56,237.60,241.03,24.25,50.23,50.23,25.00
14:43:57,236.00,240.57,24.00,48.98,48.75,25.25
14:43:58,231.70,235.05,24.25,48.52,48.06,25.50
14:43:59,230.30,233.63,24.25,48.09,47.86,25.25
14:44:00,228.70,230.89,24.50,49.71,49.24,25.50
14:44:01,223.70,228.03,24.00,46.80,46.58,25.25
14:44:02,223.00,226.22,24.25,48.45,47.77,25.75
14:44:03,221.40,223.52,24.50,47.19,47.19,25.00
14:44:04,220.70,224.97,24.00,47.18,46.74,25.50
14:44:05,218.50,222.73,24.00,45.89,45.89,25.00
14:44:06,215.60,220.85,23.75,46.30,46.30,25.00
14:44:07,214.20,218.35,24.00,46.71,46.71,25.00
14:44:08,209.80,210.80,24.75,45.41,45.41,25.00
14:44:09,207.60,210.60,24.25,44.93,44.72,25.25
14:44:10,208.30,210.30,24.50,45.36,45.36,25.00
14:44:11,206.90,208.88,24.50,44.92,44.50,25.50
14:44:12,202.60,205.53,24.25,44.14,43.72,25.50
14:44:13,201.80,205.71,24.00,45.39,45.39,25.00
14:44:14,199.60,201.51,24.50,43.22,42.81,25.50
14:44:15,199.60,203.47,24.00,44.52,44.10,25.50
14:44:16,195.90,198.73,24.25,43.61,43.40,25.25
14:44:17,193.80,196.60,24.25,44.48,44.06,25.50
14:44:18,190.90,193.66,24.25,43.64,43.03,25.75
14:44:19,193.00,198.66,23.50,43.61,43.20,25.50
14:44:20,188.70,191.43,24.25,41.50,41.11,25.50
14:44:21,188.60,191.33,24.25,43.17,42.97,25.25
14:44:22,184.30,186.07,24.50,43.59,43.18,25.50
14:44:22,181.50,184.12,24.25,42.34,42.14,25.25
14:44:23,182.20,185.73,24.00,41.47,41.67,24.75
14:44:24,180.00,181.73,24.50,42.71,42.31,25.50
14:44:25,177.10,181.41,23.75,41.89,41.69,25.25
14:44:26,179.90,184.28,23.75,40.19,39.63,25.75
14:44:27,179.90,182.50,24.25,41.00,41.00,25.00
14:44:28,176.40,178.09,24.50,40.20,39.64,25.75
14:44:29,176.30,179.71,24.00,41.46,41.46,25.00
14:44:30,174.90,176.58,24.50,40.98,40.59,25.50
14:44:31,174.10,176.62,24.25,41.43,41.04,25.50
14:44:32,171.90,173.55,24.50,40.13,39.57,25.75
14:44:33,169.80,173.09,24.00,40.14,39.76,25.50
14:44:34,169.80,171.43,24.50,39.25,38.88,25.50
14:44:35,169.70,172.15,24.25,39.68,39.68,25.00
14:44:36,169.00,171.44,24.25,38.39,37.85,25.75
14:44:37,166.90,169.31,24.25,37.94,37.41,25.75
14:44:38,167.50,187.05,19.50,39.70,39.51,25.25
14:44:39,161.80,163.35,24.50,37.12,36.77,25.50
14:44:40,165.30,166.89,24.50,37.11,36.93,25.25
14:44:41,160.40,162.72,24.25,36.23,36.06,25.25
14:44:42,163.90,165.47,24.50,37.48,36.95,25.75
14:44:43,159.60,161.91,24.25,38.32,37.96,25.50
14:44:44,158.90,161.98,24.00,38.33,37.79,25.75
14:44:45,158.10,160.39,24.25,37.05,36.87,25.25
14:44:46,156.70,158.97,24.25,35.75,35.58,25.25
14:44:47,157.30,158.81,24.50,37.02,36.84,25.25
14:44:48,155.30,156.79,24.50,35.74,35.24,25.75
14:44:49,155.90,158.92,24.00,34.91,34.58,25.50
14:44:50,153.70,155.17,24.50,35.34,35.01,25.50
14:44:51,154.40,155.88,24.50,34.02,33.54,25.75
14:44:52,151.60,166.64,20.25,35.71,35.37,25.50
14:44:53,149.40,153.03,23.75,34.01,33.38,26.00
14:44:54,150.80,154.47,23.75,32.75,32.29,25.75
14:44:55,151.50,153.69,24.25,33.20,33.20,25.00
14:44:56,148.70,165.18,19.75,34.00,33.68,25.50
14:44:57,148.00,150.87,24.00,33.19,33.03,25.25
14:44:58,150.80,152.25,24.50,34.88,34.55,25.50
14:44:59,147.90,149.32,24.50,34.41,34.25,25.25
14:45:00,145.70,148.52,24.00,32.71,32.71,25.00
14:45:01,144.40,145.78,24.50,33.54,33.22,25.50
14:45:02,142.80,144.86,24.25,33.97,33.97,25.00
14:45:03,143.50,146.28,24.00,31.85,31.55,25.50
14:45:04,145.00,148.53,23.75,31.83,31.38,25.75
14:45:05,142.10,144.85,24.00,30.13,29.85,25.50
14:45:06,142.80,144.17,24.50,31.37,31.07,25.50
14:45:06,140.70,142.05,24.50,33.10,32.79,25.50
14:45:07,140.00,141.34,24.50,30.13,29.85,25.50
14:45:08,139.20,141.90,24.00,30.56,30.27,25.50
14:45:09,141.40,143.44,24.25,31.39,31.24,25.25
14:45:10,135.60,138.90,23.75,30.54,30.54,25.00
14:45:11,140.60,142.63,24.25,30.53,30.10,25.75
14:45:12,139.10,140.43,24.50,32.20,31.75,25.75
14:45:13,136.30,137.61,24.50,30.10,29.96,25.25
14:45:14,134.10,136.70,24.00,30.10,29.82,25.50
14:45:15,137.00,138.98,24.25,29.22,28.95,25.50
14:45:16,134.80,136.75,24.25,30.89,30.46,25.75
14:45:17,131.20,132.46,24.50,29.21,28.67,26.00
14:45:18,136.30,138.27,24.25,28.78,28.51,25.50
14:45:19,132.70,134.62,24.25,30.51,30.08,25.75
14:45:20,129.80,131.68,24.25,30.04,29.62,25.75
14:45:21,130.50,133.67,23.75,30.05,29.63,25.75
14:45:22,129.80,132.31,24.00,27.94,27.55,25.75
14:45:23,130.40,131.65,24.50,29.64,29.36,25.50
14:45:24,127.60,129.44,24.25,28.77,28.23,26.00
14:45:25,129.00,130.86,24.25,27.92,27.66,25.50
14:45:26,129.80,131.68,24.25,28.36,27.96,25.75
14:45:27,126.80,128.63,24.25,29.16,29.02,25.25
14:45:28,128.30,129.53,24.50,28.38,27.98,25.75
14:45:29,126.80,129.26,24.00,27.45,27.19,25.50
14:45:30,127.50,130.60,23.75,26.58,26.45,25.25
14:45:31,127.50,129.34,24.25,27.87,27.61,25.50
14:45:32,123.20,125.59,24.00,26.57,26.20,25.75
14:45:33,126.80,129.88,23.75,26.98,26.98,25.00
14:45:34,126.80,128.02,24.50,27.01,26.76,25.50
14:45:35,124.60,127.01,24.00,26.19,26.07,25.25
14:45:36,124.70,125.90,24.50,27.43,27.04,25.75
14:45:37,121.80,122.97,24.50,27.87,27.48,25.75
14:45:38,121.80,123.56,24.25,25.73,25.61,25.25
14:45:39,123.20,124.38,24.50,25.73,25.37,25.75
14:45:40,122.40,124.17,24.25,25.30,24.94,25.75
14:45:41,122.40,124.17,24.25,26.55,26.30,25.50
14:45:42,123.10,125.48,24.00,27.41,27.02,25.75
14:45:43,119.60,120.75,24.50,24.84,24.72,25.25
14:45:44,119.60,121.92,24.00,26.98,26.48,26.00
14:45:45,117.50,119.78,24.00,25.27,25.03,25.50
14:45:46,121.70,124.06,24.00,26.54,26.29,25.50
14:45:47,117.40,119.67,24.00,25.23,24.76,26.00
14:45:48,118.20,120.49,24.00,24.83,24.60,25.50
14:45:48,121.00,122.16,24.50,26.96,26.71,25.50
14:45:49,116.00,117.68,24.25,25.26,25.02,25.50
14:45:50,113.90,116.11,24.00,26.96,26.71,25.50
14:45:51,115.20,116.30,24.50,26.96,26.58,25.75
14:45:52,115.20,117.43,24.00,24.81,24.35,26.00
14:45:53,112.40,114.02,24.25,24.80,24.57,25.50
14:45:54,115.20,116.87,24.25,25.24,24.89,25.75
14:45:55,111.60,113.76,24.00,25.69,25.33,25.75
14:45:56,113.80,114.89,24.50,25.24,25.24,25.00
14:45:57,110.90,111.96,24.50,22.67,22.35,25.75
14:45:58,113.00,115.75,23.75,22.21,22.21,25.00
14:45:59,113.00,115.19,24.00,22.22,21.91,25.75
14:46:00,113.00,114.63,24.25,24.34,24.11,25.50
14:46:01,110.80,113.50,23.75,23.93,23.70,25.50
14:46:02,108.70,110.27,24.25,22.22,22.01,25.50
14:46:03,110.80,111.86,24.50,23.90,23.79,25.25
14:46:04,109.50,110.55,24.50,24.34,24.22,25.25
14:46:05,107.20,108.23,24.50,22.66,22.34,25.75
14:46:06,107.20,108.23,24.50,23.52,23.30,25.50
14:46:07,109.40,110.45,24.50,21.77,21.67,25.25
14:46:08,107.20,108.23,24.50,22.64,22.32,25.75
14:46:09,108.60,111.24,23.75,21.37,21.07,25.75
14:46:10,108.70,109.74,24.50,22.64,22.43,25.50
14:46:11,105.80,106.81,24.50,22.20,21.99,25.50
14:46:12,105.80,106.81,24.50,22.19,21.88,25.75
14:46:13,105.10,107.14,24.00,23.51,23.29,25.50
14:46:14,103.60,105.61,24.00,22.18,21.87,25.75
14:46:15,105.00,107.03,24.00,22.20,21.79,26.00
14:46:16,104.30,106.32,24.00,21.75,21.44,25.75
14:46:17,104.30,105.30,24.50,21.73,21.73,25.00
14:46:18,102.20,103.18,24.50,21.74,21.54,25.50
14:46:19,103.50,104.49,24.50,20.91,21.01,24.75
14:46:20,103.60,105.61,24.00,20.47,20.18,25.75
14:46:21,101.50,102.97,24.25,21.73,21.42,25.75
14:46:22,99.26,101.18,24.00,21.74,21.54,25.50
14:46:23,100.70,102.16,24.25,21.75,21.55,25.50
14:46:24,99.23,109.65,20.00,21.71,21.31,26.00
14:46:25,97.87,98.81,24.50,20.90,20.70,25.50
14:46:26,96.39,97.78,24.25,20.02,19.93,25.25
14:46:27,98.57,99.52,24.50,20.03,19.84,25.50
14:46:28,98.55,99.50,24.50,20.46,20.27,25.50
14:46:29,97.81,98.75,24.50,19.57,19.21,26.00
14:46:30,97.83,99.24,24.25,18.75,18.49,25.75
14:46:31,98.53,99.95,24.25,20.44,20.25,25.50
14:46:32,97.80,105.84,21.00,20.46,20.17,25.75
14:46:32,98.56,99.98,24.25,19.19,18.92,25.75
14:46:33,93.49,95.30,24.00,18.75,18.49,25.75
14:46:34,95.59,96.51,24.50,20.00,19.54,26.25
14:46:35,96.33,96.79,24.75,17.86,17.61,25.75
14:46:36,93.48,95.75,23.75,19.56,19.38,25.50
14:46:37,92.74,93.63,24.50,17.42,17.02,26.25
14:46:38,93.47,94.82,24.25,21.32,21.12,25.50
14:46:39,93.47,95.28,24.00,21.32,21.22,25.25
14:46:40,91.27,93.04,24.00,18.74,18.56,25.50
14:46:41,97.02,99.87,23.50,20.44,20.25,25.50
14:46:42,90.61,91.92,24.25,19.57,19.30,25.75
14:46:43,94.17,95.53,24.25,17.41,17.09,26.00
14:46:44,90.59,93.25,23.50,17.40,17.32,25.25
14:46:45,92.68,94.02,24.25,17.87,17.70,25.50
14:46:46,90.57,91.88,24.25,19.55,19.37,25.50
14:46:47,89.12,89.97,24.50,17.45,17.20,25.75
14:46:48,94.13,95.49,24.25,19.99,19.71,25.75
14:46:49,89.10,89.95,24.50,18.28,18.19,25.25
14:46:50,87.65,88.92,24.25,17.84,17.59,25.75
14:46:51,86.99,88.25,24.25,16.96,16.88,25.25
14:46:52,89.83,91.57,24.00,17.85,17.85,25.00
14:46:53,89.82,91.12,24.25,16.96,16.80,25.50
14:46:54,89.10,90.83,24.00,16.96,16.72,25.75
14:46:55,92.68,94.02,24.25,16.97,16.89,25.25
14:46:56,88.34,90.49,23.75,18.73,18.64,25.25
14:46:57,89.08,89.93,24.50,17.39,17.31,25.25
14:46:58,90.56,91.87,24.25,16.96,16.72,25.75
14:46:59,90.54,91.85,24.25,18.27,18.01,25.75
14:47:00,84.77,86.00,24.25,18.27,18.01,25.75
14:47:01,85.52,88.03,23.50,17.40,17.08,26.00
14:47:02,89.78,91.52,24.00,18.70,18.44,25.75
14:47:03,85.51,86.33,24.50,18.70,18.44,25.75
14:47:04,84.75,86.39,24.00,15.67,15.52,25.50
14:47:05,89.06,90.35,24.25,15.68,15.53,25.50
14:47:06,87.57,88.84,24.25,15.68,15.46,25.75
14:47:07,86.93,88.19,24.25,18.27,18.27,25.00
14:47:08,83.37,84.17,24.50,17.83,17.58,25.75
14:47:09,84.73,85.54,24.50,15.23,15.02,25.75
14:47:10,84.74,85.96,24.25,17.83,17.75,25.25
14:47:11,84.00,86.04,23.75,15.67,15.45,25.75
14:47:12,85.43,86.25,24.50,15.23,15.09,25.50
14:47:13,83.97,84.37,24.75,17.38,17.14,25.75
14:47:14,82.59,83.38,24.50,18.69,18.43,25.75
14:47:15,81.15,81.93,24.50,15.67,15.45,25.75
14:47:15,81.12,82.29,24.25,17.37,17.21,25.50
14:47:16,79.65,80.80,24.25,17.82,17.57,25.75
14:47:17,78.26,79.78,24.00,16.12,15.97,25.50
14:47:18,81.06,81.84,24.50,16.95,16.63,26.00
14:47:19,78.94,79.70,24.50,16.94,16.70,25.75
14:47:20,75.40,76.86,24.00,17.81,17.73,25.25
14:47:21,76.01,77.86,23.75,14.79,14.72,25.25
14:47:22,76.75,77.49,24.50,15.66,15.51,25.50
14:47:23,78.22,79.73,24.00,13.94,13.74,25.75
14:47:24,78.20,78.95,24.50,15.66,15.59,25.25
14:47:25,75.36,76.45,24.25,15.65,15.36,26.00
14:47:26,73.14,74.92,23.75,14.78,14.64,25.50
14:47:27,75.33,76.05,24.50,16.11,15.88,25.75
14:47:28,73.83,74.54,24.50,15.22,15.01,25.75
14:47:29,74.58,76.39,23.75,17.80,17.55,25.75
14:47:30,71.73,72.77,24.25,14.78,14.50,26.00
14:47:31,74.58,76.02,24.00,16.54,16.31,25.75
14:47:32,68.78,70.11,24.00,16.11,15.96,25.50
14:47:33,67.40,69.04,23.75,14.77,14.63,25.50
14:47:34,70.21,71.22,24.25,12.61,12.49,25.50
14:47:35,69.49,70.16,24.50,13.95,13.75,25.75
14:47:36,66.65,67.29,24.50,13.51,13.32,25.75
14:47:37,67.35,68.32,24.25,13.06,12.94,25.50
14:47:38,66.62,67.26,24.50,14.76,14.55,25.75
14:47:39,63.03,63.63,24.50,13.95,13.88,25.25
14:47:40,66.60,67.56,24.25,14.38,14.18,25.75
14:47:41,65.86,66.49,24.50,15.21,15.07,25.50
14:47:42,65.12,66.38,24.00,16.53,16.61,24.75
14:47:43,59.42,60.28,24.25,13.06,12.94,25.50
14:47:44,63.73,64.96,24.00,15.22,15.01,25.75
14:47:45,57.94,58.78,24.25,13.93,13.73,25.75
14:47:46,62.23,63.13,24.25,15.21,15.00,25.75
14:47:47,57.18,58.01,24.25,13.05,12.87,25.75
14:47:48,58.65,59.21,24.50,16.09,15.86,25.75
14:47:49,56.44,57.26,24.25,13.50,13.31,25.75
14:47:50,60.11,60.98,24.25,14.75,14.54,25.75
14:47:51,58.65,59.21,24.50,14.75,14.61,25.50
14:47:52,55.05,55.85,24.25,13.93,13.73,25.75
14:47:53,57.90,58.74,24.25,13.04,12.86,25.75
14:47:54,55.76,56.84,24.00,12.60,12.48,25.50
14:47:55,55.76,56.03,24.75,14.76,14.55,25.75
14:47:56,52.80,53.56,24.25,12.60,12.66,24.75
14:47:57,54.27,54.79,24.50,13.93,13.73,25.75
14:47:58,53.54,54.05,24.50,13.93,13.67,26.00
14:47:58,52.80,54.35,23.50,13.49,13.36,25.50
14:48:00,52.80,53.31,24.50,12.60,12.48,25.50
14:48:00,52.79,53.04,24.75,13.94,13.74,25.75
14:48:01,49.93,50.17,24.75,11.33,11.17,25.75
14:48:02,50.67,50.91,24.75,12.59,12.47,25.50
14:48:03,47.81,48.27,24.50,12.61,12.49,25.50
14:48:04,47.81,48.74,24.00,11.77,11.55,26.00
14:48:05,49.18,49.65,24.50,13.48,13.35,25.50
14:48:06,45.60,46.48,24.00,11.77,11.66,25.50
14:48:07,46.33,47.00,24.25,11.32,11.16,25.75
14:48:08,49.17,49.64,24.50,14.36,14.22,25.50
14:48:09,46.32,47.45,23.75,11.33,11.17,25.75
14:48:10,46.31,46.98,24.25,13.05,13.05,25.00
14:48:11,49.91,50.88,24.00,13.03,12.91,25.50
14:48:12,48.53,49.47,24.00,13.48,13.35,25.50
14:48:13,46.31,46.98,24.25,13.49,13.49,25.00
14:48:14,46.29,47.42,23.75,13.04,12.98,25.25
14:48:15,43.45,43.87,24.50,12.21,12.10,25.50
14:48:16,42.70,43.32,24.25,13.05,12.87,25.75
14:48:17,44.18,44.82,24.25,13.04,13.04,25.00
14:48:18,45.56,46.00,24.50,12.21,12.10,25.50
14:48:19,41.96,42.57,24.25,12.60,12.54,25.25
14:48:20,41.22,41.42,24.75,11.78,11.72,25.25
14:48:21,44.16,44.80,24.25,12.20,12.03,25.75
14:48:22,44.16,45.02,24.00,11.77,11.60,25.75
14:48:23,42.68,43.09,24.50,12.60,12.48,25.50
14:48:24,43.42,43.84,24.50,11.32,11.11,26.00
14:48:25,41.20,41.80,24.25,12.21,12.04,25.75
14:48:26,42.67,43.50,24.00,12.59,12.53,25.25
14:48:27,36.23,36.58,24.50,12.20,12.03,25.75
14:48:28,37.62,38.16,24.25,10.87,10.67,26.00
14:48:29,39.08,39.64,24.25,13.92,13.79,25.50
14:48:30,36.96,37.68,24.00,13.48,13.17,26.25
14:48:31,36.23,36.58,24.50,14.74,14.60,25.50
14:48:32,37.60,38.14,24.25,11.32,11.27,25.25
14:48:33,39.07,39.44,24.50,14.74,14.47,26.00
14:48:34,35.51,36.02,24.25,11.76,11.70,25.25
14:48:35,36.21,36.73,24.25,13.03,12.91,25.50
14:48:36,35.48,35.82,24.50,10.43,10.28,25.75
14:48:37,37.59,38.13,24.25,12.21,12.04,25.75
14:48:38,39.06,39.62,24.25,9.98,9.84,25.75
14:48:39,36.20,36.55,24.50,10.43,10.24,26.00
14:48:40,36.95,37.85,23.75,14.35,14.35,25.00
14:48:41,33.25,33.73,24.25,11.76,11.76,25.00
14:48:42,33.26,33.90,24.00,12.21,11.98,26.00
14:48:42,36.93,37.11,24.75,10.43,10.38,25.25
14:48:44,35.46,36.15,24.00,13.04,12.80,26.00
14:48:44,33.26,33.90,24.00,10.87,10.67,26.00
14:48:45,33.98,34.47,24.25,10.43,10.33,25.50
14:48:46,34.72,35.56,23.75,10.88,10.78,25.50
14:48:47,34.72,35.05,24.50,13.02,12.96,25.25
14:48:48,31.86,32.17,24.50,11.76,11.54,26.00
14:48:49,36.18,36.88,24.00,13.47,13.28,25.75
14:48:50,31.12,31.57,24.25,12.59,12.41,25.75
14:48:51,33.97,34.30,24.50,12.59,12.53,25.25
14:48:52,33.23,33.87,24.00,12.21,11.98,26.00
14:48:53,32.60,33.07,24.25,11.76,11.59,25.75
14:48:54,32.59,33.06,24.25,11.32,11.16,25.75
14:48:55,31.85,32.31,24.25,12.20,12.09,25.50
14:48:56,31.85,32.62,23.75,9.98,9.79,26.00
14:48:57,32.59,32.90,24.50,9.98,9.84,25.75
14:48:58,33.23,33.55,24.50,13.46,13.27,25.75
14:48:59,28.99,29.41,24.25,10.87,10.72,25.75
14:49:00,30.37,30.81,24.25,12.19,12.08,25.50
14:49:01,29.64,30.21,24.00,12.58,12.46,25.50
14:49:02,29.64,30.21,24.00,13.03,12.91,25.50
14:49:03,28.99,29.27,24.50,13.02,12.96,25.25
14:49:04,28.99,29.27,24.50,13.02,12.84,25.75
14:49:05,29.00,29.28,24.50,10.87,10.67,26.00
14:49:06,30.37,30.81,24.25,11.75,11.69,25.25
14:49:07,28.24,28.65,24.25,12.20,12.09,25.50
14:49:08,28.25,28.66,24.25,10.87,10.72,25.75
14:49:09,29.63,29.91,24.50,11.76,11.65,25.50
14:49:10,29.62,30.05,24.25,11.76,11.65,25.50
14:49:11,28.98,29.26,24.50,11.76,11.59,25.75
14:49:12,28.23,28.92,23.75,10.86,10.71,25.75
14:49:13,28.24,28.51,24.50,10.87,10.72,25.75
14:49:14,29.62,29.90,24.50,11.31,11.15,25.75
14:49:15,28.24,28.79,24.00,11.31,11.20,25.50
14:49:16,28.23,28.50,24.50,11.31,11.20,25.50
14:49:17,28.24,28.65,24.25,11.31,11.15,25.75
14:49:18,27.50,28.03,24.00,11.76,11.70,25.25
14:49:19,28.24,28.51,24.50,11.31,11.15,25.75
14:49:20,28.24,28.93,23.75,10.42,10.37,25.25
14:49:21,27.50,28.03,24.00,10.87,10.82,25.25
14:49:22,30.35,30.49,24.75,11.75,11.53,26.00
14:49:23,26.76,27.15,24.25,10.42,10.32,25.50
14:49:24,29.62,29.90,24.50,11.76,11.54,26.00
14:49:25,26.75,27.01,24.50,12.20,12.14,25.25
14:49:25,27.49,28.02,24.00,11.31,11.26,25.25
14:49:26,26.76,27.15,24.25,11.31,11.15,25.75
14:49:27,26.02,26.40,24.25,11.31,11.15,25.75
14:49:28,26.76,27.15,24.25,11.76,11.65,25.50
14:49:30,27.50,29.61,21.25,11.31,11.10,26.00
14:49:30,26.02,26.27,24.50,11.75,11.58,25.75
14:49:31,26.75,27.01,24.50,11.75,11.53,26.00
14:49:32,26.76,27.02,24.50,11.75,11.64,25.50
14:49:33,26.02,26.40,24.25,11.31,11.31,25.00
14:49:34,26.01,26.26,24.50,11.31,11.10,26.00
14:49:35,26.01,26.26,24.50,9.97,9.83,25.75
14:49:36,25.37,25.61,24.50,11.75,11.58,25.75
14:49:37,23.89,24.35,24.00,10.42,10.27,25.75
14:49:38,25.36,25.73,24.25,10.86,10.76,25.50
14:49:39,26.02,26.52,24.00,10.86,10.76,25.50
14:49:40,24.63,24.87,24.50,11.30,11.14,25.75
14:49:41,25.37,25.61,24.50,10.87,10.72,25.75
14:49:42,26.01,26.39,24.25,9.59,9.46,25.75
14:49:43,25.37,25.86,24.00,11.30,11.14,25.75
14:49:44,21.67,21.98,24.25,12.19,12.19,25.00
14:49:45,23.15,23.26,24.75,11.75,11.58,25.75
14:49:46,22.41,22.84,24.00,10.86,10.66,26.00
14:49:47,23.89,24.12,24.50,12.19,12.02,25.75
14:49:48,23.15,23.60,24.00,10.87,10.82,25.25
14:49:49,24.63,24.87,24.50,11.30,11.09,26.00
14:49:50,23.88,24.23,24.25,10.41,10.31,25.50
14:49:51,22.40,22.72,24.25,11.30,11.25,25.25
14:49:52,24.63,24.99,24.25,10.86,10.86,25.00
14:49:53,21.67,22.09,24.00,11.30,11.25,25.25
14:49:54,23.88,23.99,24.75,10.41,10.26,25.75
14:49:55,23.15,23.37,24.50,22.61,22.29,25.75
14:49:56,23.14,23.36,24.50,153.70,152.25,25.50
14:49:57,21.67,21.98,24.25,314.10,309.69,25.75
Time,Conductivity_in (mS),Conductivity_in @25*C (microS),Temperature_in,Conductivity_out (mS),Conductivity_out @25*C (microS),Temperature_out
14:50:21,25.37,25.86,24.00,1044.00,1029.33,25.75
